n,repeat,method,energy,optimum,random,feasible,optimal,recovered
22,11,qubo_sa,-0.0047419175171204975,-0.005997306214804876,0.00923495746389889,True,False,0.9175835762717568
22,11,qubo_tabu,-0.0059973062148044876,-0.005997306214804876,0.00923495746389889,True,True,0.9999999999999745
22,11,qubo_feasible,-0.0059973062148044876,-0.005997306214804876,0.00923495746389889,True,True,0.9999999999999745
22,11,qubo_sb,-0.00035381251765903565,-0.005997306214804876,0.00923495746389889,True,False,0.6295039387326251
22,11,random_feasible,0.00923495746389889,-0.005997306214804876,0.00923495746389889,True,False,0.0
26,0,greedy_topk,0.003816202916435668,-0.0069252084072770614,0.009081495721574824,True,False,0.3289429705674719
26,0,mmr,-0.0047024440327587125,-0.0069252084072770614,0.009081495721574824,True,False,0.8611354119732967
26,0,quota_mmr,-0.0024380155153712058,-0.0069252084072770614,0.009081495721574824,True,False,0.7196679056609946
26,0,qubo_sa,-0.004361321430408183,-0.0069252084072770614,0.009081495721574824,True,False,0.8398241789046689
26,0,qubo_tabu,-0.006925208407277367,-0.0069252084072770614,0.009081495721574824,True,True,1.000000000000019
26,0,qubo_feasible,-0.006925208407277367,-0.0069252084072770614,0.009081495721574824,True,True,1.000000000000019
26,0,qubo_sb,,-0.0069252084072770614,0.009081495721574824,False,False,
26,0,random_feasible,0.009081495721574824,-0.0069252084072770614,0.009081495721574824,True,False,0.0
26,1,greedy_topk,0.00012100793279906652,-0.007592899094779337,0.009337170444627192,True,False,0.5443664888898732
26,1,mmr,-0.0055293823805236675,-0.007592899094779337,0.009337170444627192,True,False,0.8781152842017207
26,1,quota_mmr,0.0010450883454521387,-0.007592899094779337,0.009337170444627192,True,False,0.48978429060048184
26,1,qubo_sa,-0.005790465470524808,-0.007592899094779337,0.009337170444627192,True,False,0.8935365492705641
26,1,qubo_tabu,-0.0075928990947789765,-0.007592899094779337,0.009337170444627192,True,True,0.9999999999999787
